,date_cd,dong,temp,hum,redust,pm10,pm25,o3,no2,co,so2,buspop,stops,consts
912,20220222,수유동,1.0,35.0,28.0,34,16,0.038,0.007,0.3,0.003,36580,80,6
913,20220310,미아동,14.0,42.0,47.0,74,46,0.032,0.028,0.6,0.003,10441,9,6
914,20220310,수유동,13.0,38.0,157.0,74,46,0.032,0.028,0.6,0.003,37500,80,6
915,20220511,미아동,24.0,43.0,140.0,26,13,0.057,0.01,0.3,0.002,11715,9,8
916,20220511,수유동,25.0,39.0,160.0,26,13,0.057,0.01,0.3,0.002,43292,80,8
917,20220511,번동,23.0,40.0,286.0,26,13,0.057,0.01,0.3,0.002,39966,137,8
918,20220511,우이동,24.0,39.0,136.0,26,13,0.057,0.01,0.3,0.002,11070,28,8
919,20220616,미아동,23.0,92.0,134.0,18,8,0.028,0.009,0.3,0.002,11916,9,10
920,20220616,수유동,24.0,82.0,142.0,18,8,0.028,0.009,0.3,0.002,43294,80,10
921,20220616,번동,22.0,85.0,102.0,18,8,0.028,0.009,0.3,0.002,41001,137,10
922,20220616,우이동,23.0,82.0,228.0,18,8,0.028,0.009,0.3,0.002,10965,28,10
923,20220711,미아동,30.0,82.0,18.0,29,16,0.04,0.012,0.3,0.002,12126,9,17
924,20220711,수유동,31.0,77.0,13.0,29,16,0.04,0.012,0.3,0.002,42765,80,17
925,20220711,번동,30.0,78.0,7.0,29,16,0.04,0.012,0.3,0.002,40973,137,17
926,20220711,우이동,30.0,77.0,24.0,29,16,0.04,0.012,0.3,0.002,10759,28,17
927,20220819,미아동,28.0,88.0,12.0,28,14,0.023,0.014,0.4,0.002,11322,9,17
928,20220819,수유동,28.0,94.0,32.0,28,14,0.023,0.014,0.4,0.002,41956,80,17
929,20220819,번동,29.0,80.0,12.0,28,14,0.023,0.014,0.4,0.002,40191,137,17
930,20220819,우이동,28.0,84.0,35.0,28,14,0.023,0.014,0.4,0.002,10332,28,17
931,20220929,미아동,24.0,93.0,14.0,53,35,0.046,0.021,0.6,0.003,12071,9,19
932,20220929,수유동,25.0,76.0,73.0,53,35,0.046,0.021,0.6,0.003,44817,80,19
933,20220929,번동,23.0,88.0,13.0,53,35,0.046,0.021,0.6,0.003,40648,137,19
934,20220929,우이동,23.0,85.0,18.0,53,35,0.046,0.021,0.6,0.003,11609,28,19
935,20221018,미아동,12.0,51.0,12.0,20,9,0.023,0.009,0.4,0.002,12021,9,19
936,20221018,수유동,13.0,42.0,11.0,20,9,0.023,0.009,0.4,0.002,43542,80,19
937,20221018,번동,13.0,46.0,14.0,20,9,0.023,0.009,0.4,0.002,40612,137,19
938,20221018,우이동,13.0,42.0,15.0,20,9,0.023,0.009,0.4,0.002,11169,28,19
939,20221205,미아동,-1.0,36.0,59.0,23,10,0.024,0.014,0.4,0.003,11519,9,30
940,20221205,수유동,0.0,29.0,82.0,23,10,0.024,0.014,0.4,0.003,42318,80,30
941,20221205,번동,-2.0,33.0,77.0,23,10,0.024,0.014,0.4,0.003,39178,137,30
942,20221205,우이동,-1.0,31.0,56.0,23,10,0.024,0.014,0.4,0.003,10657,28,30
943,20230116,수유동,-2.0,71.0,67.0,22,14,0.031,0.008,0.4,0.002,40295,80,38
944,20230116,번동,-2.0,75.0,33.0,22,14,0.031,0.008,0.4,0.002,39151,137,38
945,20230213,수유동,9.0,63.0,8.0,33,23,0.029,0.017,0.6,0.002,39484,80,42
946,20230213,번동,9.0,63.0,17.0,33,23,0.029,0.017,0.6,0.002,38878,137,42
947,20230302,수유동,6.0,23.0,29.0,58,12,0.038,0.008,0.3,0.003,44723,80,49
948,20230302,번동,6.0,22.0,52.0,58,12,0.038,0.008,0.3,0.003,41929,137,49
949,20220519,중곡동,23.0,41.0,29.0,46,19,0.068,0.017,0.3,0.004,20228,97,31
950,20220519,신당동,24.0,42.0,104.0,46,19,0.068,0.017,0.3,0.004,11143,24,31
951,20220705,중곡동,33.0,62.0,19.0,34,23,0.048,0.019,0.4,0.003,21344,97,47
952,20220705,신당동,33.0,58.0,8.0,34,23,0.048,0.019,0.4,0.003,11699,24,47
953,20220719,중곡동,32.0,53.0,31.0,36,21,0.051,0.019,0.2,0.003,20669,97,49
954,20220719,신당동,32.0,50.0,13.0,36,21,0.051,0.019,0.2,0.003,11291,24,49
955,20220922,중곡동,25.0,44.0,6.0,20,7,0.031,0.018,0.2,0.002,20548,97,66
956,20220922,신당동,25.0,46.0,11.0,20,7,0.031,0.018,0.2,0.002,11317,24,66
957,20221116,중곡동,14.0,32.0,12.0,35,18,0.01,0.033,0.5,0.003,20238,97,95
958,20221116,신당동,14.0,36.0,3.0,35,18,0.01,0.033,0.5,0.003,10791,24,95
959,20220222,장안동,1.0,35.0,41.0,29,15,0.037,0.012,0.3,0.003,31158,67,10
960,20220222,전농동,1.0,36.0,87.0,29,15,0.037,0.012,0.3,0.003,28066,45,10
961,20220314,장안동,14.0,98.0,15.0,17,8,0.024,0.022,0.5,0.002,13439,67,11
962,20220314,전농동,14.0,97.0,39.0,17,8,0.024,0.022,0.5,0.002,14457,45,11
963,20220524,장안동,30.0,31.0,63.0,35,16,0.054,0.016,0.3,0.003,35236,67,15
964,20220524,전농동,31.0,33.0,24.0,35,16,0.054,0.016,0.3,0.003,34244,45,15
965,20220524,답십리동,29.0,34.0,25.0,35,16,0.054,0.016,0.3,0.003,19501,45,15
966,20220524,이문동,30.0,35.0,23.0,35,16,0.054,0.016,0.3,0.003,11455,40,15
967,20220524,제기동,31.0,38.0,22.0,35,16,0.054,0.016,0.3,0.003,22991,34,15
968,20220524,청량리동,27.0,39.0,18.0,35,16,0.054,0.016,0.3,0.003,13184,28,15
969,20220524,회기동,29.0,39.0,44.0,35,16,0.054,0.016,0.3,0.003,8001,11,15
970,20220524,휘경동,30.0,39.0,19.0,35,16,0.054,0.016,0.3,0.003,27018,33,15
971,20220620,장안동,28.0,64.0,16.0,32,18,0.039,0.017,0.4,0.002,34915,67,15
972,20220620,전농동,29.0,68.0,18.0,32,18,0.039,0.017,0.4,0.002,33913,45,15
973,20220620,답십리동,28.0,69.0,11.0,32,18,0.039,0.017,0.4,0.002,19422,45,15
974,20220620,이문동,29.0,70.0,16.0,32,18,0.039,0.017,0.4,0.002,10877,40,15
975,20220620,제기동,28.0,70.0,25.0,32,18,0.039,0.017,0.4,0.002,22227,34,15
976,20220620,청량리동,26.0,70.0,12.0,32,18,0.039,0.017,0.4,0.002,13014,28,15
977,20220620,회기동,28.0,71.0,35.0,32,18,0.039,0.017,0.4,0.002,7315,11,15
978,20220620,휘경동,28.0,71.0,5.0,32,18,0.039,0.017,0.4,0.002,24951,33,15
979,20220725,장안동,33.0,61.0,44.0,18,9,0.036,0.01,0.3,0.002,34485,67,15
980,20220725,전농동,33.0,63.0,5.0,18,9,0.036,0.01,0.3,0.002,31228,45,15
981,20220725,답십리동,31.0,65.0,28.0,18,9,0.036,0.01,0.3,0.002,18940,45,15
982,20220725,이문동,31.0,63.0,11.0,18,9,0.036,0.01,0.3,0.002,9939,40,15
983,20220725,제기동,32.0,58.0,5.0,18,9,0.036,0.01,0.3,0.002,20738,34,15
984,20220725,청량리동,30.0,63.0,12.0,18,9,0.036,0.01,0.3,0.002,12973,28,15
985,20220725,회기동,31.0,64.0,81.0,18,9,0.036,0.01,0.3,0.002,6629,11,15
986,20220725,휘경동,31.0,65.0,14.0,18,9,0.036,0.01,0.3,0.002,22854,33,15
987,20220914,장안동,29.0,55.0,4.0,17,9,0.04,0.01,0.3,0.002,36567,67,18
988,20220914,전농동,29.0,56.0,6.0,17,9,0.04,0.01,0.3,0.002,35225,45,18
989,20220914,답십리동,28.0,56.0,8.0,17,9,0.04,0.01,0.3,0.002,19927,45,18
990,20220914,이문동,28.0,57.0,16.0,17,9,0.04,0.01,0.3,0.002,12253,40,18
991,20220914,제기동,30.0,56.0,9.0,17,9,0.04,0.01,0.3,0.002,22753,34,18
992,20220914,청량리동,27.0,56.0,13.0,17,9,0.04,0.01,0.3,0.002,13308,28,18
993,20220914,회기동,29.0,55.0,71.0,17,9,0.04,0.01,0.3,0.002,9305,11,18
994,20220914,휘경동,28.0,57.0,7.0,17,9,0.04,0.01,0.3,0.002,27593,33,18
995,20221017,장안동,15.0,26.0,40.0,27,11,0.029,0.008,0.3,0.003,33566,67,18
996,20221017,전농동,15.0,26.0,11.0,27,11,0.029,0.008,0.3,0.003,31363,45,18
997,20221017,답십리동,14.0,27.0,17.0,27,11,0.029,0.008,0.3,0.003,18125,45,18
998,20221017,이문동,15.0,28.0,17.0,27,11,0.029,0.008,0.3,0.003,10903,40,18
999,20221017,제기동,16.0,31.0,22.0,27,11,0.029,0.008,0.3,0.003,21377,34,18
1000,20221017,청량리동,14.0,33.0,103.0,27,11,0.029,0.008,0.3,0.003,12037,28,18
1001,20221017,회기동,14.0,30.0,365.0,27,11,0.029,0.008,0.3,0.003,8393,11,18
1002,20221017,휘경동,15.0,32.0,13.0,27,11,0.029,0.008,0.3,0.003,25636,33,18
1003,20221118,장안동,18.0,53.0,10.0,45,28,0.012,0.041,0.7,0.004,35361,67,18
1004,20221118,전농동,18.0,59.0,64.0,45,28,0.012,0.041,0.7,0.004,33591,45,18
1005,20221118,답십리동,15.0,59.0,13.0,45,28,0.012,0.041,0.7,0.004,19177,45,18
1006,20221118,이문동,17.0,60.0,20.0,45,28,0.012,0.041,0.7,0.004,11700,40,18
1007,20221118,제기동,17.0,64.0,8.0,45,28,0.012,0.041,0.7,0.004,22707,34,18
1008,20221118,청량리동,12.0,65.0,21.0,45,28,0.012,0.041,0.7,0.004,13119,28,18
1009,20221118,회기동,16.0,63.0,20.0,45,28,0.012,0.041,0.7,0.004,7728,11,18
1010,20221118,휘경동,16.0,66.0,6.0,45,28,0.012,0.041,0.7,0.004,24457,33,18
1011,20230118,장안동,2.0,38.0,73.0,50,23,0.017,0.03,0.6,0.004,36431,67,38
1012,20230118,전농동,3.0,29.0,131.0,50,23,0.017,0.03,0.6,0.004,33173,45,38
1013,20230208,장안동,5.0,66.0,29.0,68,51,0.023,0.029,0.7,0.004,37016,67,55
1014,20230208,전농동,5.0,67.0,8.0,68,51,0.023,0.029,0.7,0.004,31869,45,55
1015,20230223,장안동,6.0,66.0,48.0,40,24,0.032,0.024,0.5,0.004,35918,67,58
1016,20230223,전농동,6.0,64.0,63.0,40,24,0.032,0.024,0.5,0.004,31165,45,58
1017,20220307,목동,5.0,40.0,49.0,43,20,0.015,0.037,0.5,0.003,55270,130,19
1018,20220307,신정동,5.0,40.0,87.0,43,20,0.015,0.037,0.5,0.003,49676,190,19
1019,20220316,목동,12.0,57.0,143.0,70,38,0.018,0.039,0.7,0.003,55128,130,20
1020,20220316,신정동,12.0,54.0,128.0,70,38,0.018,0.039,0.7,0.003,49674,190,20
1021,20220322,목동,8.0,55.0,28.0,39,26,0.037,0.021,0.5,0.003,55283,130,20
1022,20220322,신정동,8.0,54.0,31.0,39,26,0.037,0.021,0.5,0.003,49854,190,20
1023,20220331,목동,16.0,57.0,212.0,21,9,0.036,0.014,0.4,0.002,57448,130,14
1024,20220331,상암동,16.0,55.0,19.0,21,9,0.036,0.014,0.4,0.002,28306,94,14
1025,20220331,화곡동,15.0,57.0,209.0,21,9,0.036,0.014,0.4,0.002,53762,156,14
1026,20220518,목동,25.0,46.0,115.0,54,33,0.078,0.015,0.5,0.003,63581,130,26
1027,20220518,신정동,26.0,46.0,81.0,54,33,0.078,0.015,0.5,0.003,57978,190,26
1028,20220518,신월동,26.0,44.0,32.0,54,33,0.078,0.015,0.5,0.003,39238,82,26
1029,20220624,목동,25.0,86.0,19.0,21,12,0.035,0.011,0.4,0.002,66335,130,32
1030,20220624,신정동,23.0,87.0,21.0,21,12,0.035,0.011,0.4,0.002,59846,190,32
1031,20220624,신월동,23.0,87.0,15.0,21,12,0.035,0.011,0.4,0.002,40734,82,32
1032,20220715,목동,31.0,71.0,21.0,23,14,0.033,0.014,0.4,0.002,68628,130,39
1033,20220715,신정동,30.0,74.0,18.0,23,14,0.033,0.014,0.4,0.002,62885,190,39
1034,20220715,신월동,32.0,58.0,9.0,23,14,0.033,0.014,0.4,0.002,42171,82,39
1035,20220908,목동,29.0,64.0,18.0,32,16,0.031,0.024,0.5,0.003,66253,130,39
1036,20220908,신정동,27.0,63.0,38.0,32,16,0.031,0.024,0.5,0.003,59062,190,39
1037,20220908,신월동,30.0,44.0,102.0,32,16,0.031,0.024,0.5,0.003,40787,82,39
1038,20221011,목동,15.0,76.0,11.0,14,10,0.02,0.014,0.3,0.001,63708,130,40
1039,20221011,신정동,15.0,73.0,17.0,14,10,0.02,0.014,0.3,0.001,57687,190,40
1040,20221011,신월동,16.0,65.0,15.0,14,10,0.02,0.014,0.3,0.001,39518,82,40
1041,20221109,목동,16.0,98.0,23.0,72,52,0.017,0.038,0.7,0.004,63788,130,48
1042,20221109,신정동,16.0,93.0,32.0,72,52,0.017,0.038,0.7,0.004,57684,190,48
1043,20221109,신월동,16.0,69.0,25.0,72,52,0.017,0.038,0.7,0.004,38962,82,48
1044,20221229,목동,1.0,43.0,244.0,40,18,0.011,0.033,0.6,0.004,66002,130,45
1045,20221229,염창동,0.0,41.0,259.0,40,18,0.011,0.033,0.6,0.004,14605,37,45
1046,20230120,목동,-3.0,42.0,210.0,75,17,0.022,0.014,0.4,0.003,65375,130,63
1047,20230120,신정동,-3.0,41.0,95.0,75,17,0.022,0.014,0.4,0.003,54274,190,63
1048,20230213,목동,6.0,72.0,7.0,42,27,0.023,0.029,0.6,0.004,62935,130,69
1049,20230213,염창동,6.0,73.0,1.0,42,27,0.023,0.029,0.6,0.004,14161,37,69
1050,20230213,목동,8.0,61.0,10.0,40,30,0.019,0.028,0.6,0.003,62935,130,60
1051,20230213,신정동,8.0,63.0,15.0,40,30,0.019,0.028,0.6,0.003,53172,190,60
1052,20230227,목동,9.0,45.0,257.0,59,34,0.023,0.04,0.6,0.004,63050,130,74
1053,20230227,염창동,8.0,53.0,169.0,59,34,0.023,0.04,0.6,0.004,14390,37,74
1054,20230227,목동,7.0,57.0,91.0,50,34,0.016,0.039,0.6,0.004,63050,130,70
1055,20230227,신정동,7.0,60.0,147.0,50,34,0.016,0.039,0.6,0.004,54887,190,70
1056,20230313,목동,3.0,28.0,113.0,39,7,0.035,0.015,0.3,0.003,63060,130,83
1057,20230313,염창동,4.0,27.0,28.0,39,7,0.035,0.015,0.3,0.003,14474,37,83
1058,20230313,목동,6.0,23.0,19.0,33,8,0.029,0.015,0.3,0.003,63060,130,80
1059,20230313,신정동,6.0,24.0,13.0,33,8,0.029,0.015,0.3,0.003,56942,190,80
1060,20220504,신당동,23.0,30.0,66.0,31,20,0.044,0.03,0.5,0.004,11336,24,13
1061,20220504,장충동,23.0,29.0,4.0,31,20,0.044,0.03,0.5,0.004,4107,17,13
1062,20220531,신당동,26.0,52.0,20.0,21,8,0.041,0.02,0.3,0.003,11975,24,13
1063,20220531,장충동,25.0,44.0,6.0,21,8,0.041,0.02,0.3,0.003,3808,17,13
1064,20220712,신당동,31.0,63.0,8.0,11,5,0.03,0.019,0.3,0.003,11570,24,16
1065,20220712,장충동,31.0,59.0,4.0,11,5,0.03,0.019,0.3,0.003,3779,17,16
1066,20220826,신당동,30.0,58.0,6.0,28,21,0.058,0.018,0.4,0.003,11620,24,21
1067,20220826,장충동,30.0,51.0,6.0,28,21,0.058,0.018,0.4,0.003,4264,17,21
1068,20221007,신당동,18.0,62.0,10.0,9,4,0.021,0.011,0.3,0.002,11662,24,24
1069,20221007,장충동,18.0,59.0,8.0,9,4,0.021,0.011,0.3,0.002,4737,17,24
1070,20221031,신당동,19.0,61.0,12.0,24,15,0.024,0.027,0.4,0.002,11137,24,29
1071,20221031,장충동,19.0,52.0,2.0,24,15,0.024,0.027,0.4,0.002,4591,17,29
1072,20230120,신당동,-3.0,38.0,116.0,0,0,0.0,0.0,0.0,0.0,9805,24,58
1073,20230131,신당동,5.0,48.0,11.0,0,0,0.0,0.0,0.0,0.0,10331,24,60
1074,20230213,신당동,9.0,54.0,2.0,0,0,0.0,0.0,0.0,0.0,10332,24,69
1075,20220520,양재동,25.0,42.0,22.0,39,19,0.052,0.017,0.3,0.004,64312,116,34
1076,20220613,양재동,30.0,57.0,73.0,25,16,0.043,0.011,0.3,0.002,61100,116,38
1077,20220711,양재동,30.0,71.0,9.0,24,13,0.043,0.018,0.4,0.002,62093,116,39
1078,20221004,양재동,21.0,71.0,5.0,11,4,0.021,0.009,0.3,0.002,62195,116,42
1079,20221020,양재동,20.0,32.0,7.0,37,18,0.017,0.036,0.5,0.002,61765,116,42
1080,20221124,양재동,14.0,55.0,9.0,58,33,0.009,0.041,0.5,0.002,61927,116,47
1081,20220616,대림동,25.0,70.0,49.0,16,8,0.028,0.014,0.3,0.002,17478,75,16
1082,20220616,문래동,23.0,80.0,38.0,16,8,0.028,0.014,0.3,0.002,13486,54,16
1083,20220616,영등포동,24.0,83.0,88.0,16,8,0.028,0.014,0.3,0.002,38102,53,16
1084,20221219,대림동,-4.0,44.0,201.0,21,9,0.013,0.026,0.4,0.003,17443,75,40
1085,20220517,숭인동,26.0,44.0,45.0,49,25,0.072,0.017,0.5,0.004,12098,32,17
1086,20220517,창신동,26.0,45.0,31.0,49,25,0.072,0.017,0.5,0.004,12563,23,17
1087,20220517,평창동,27.0,43.0,11.0,49,25,0.072,0.017,0.5,0.004,9482,59,17
1088,20220517,혜화동,27.0,43.0,33.0,49,25,0.072,0.017,0.5,0.004,17500,29,17
1089,20220620,숭인동,27.0,86.0,6.0,25,16,0.038,0.015,0.4,0.003,11902,32,19
1090,20220620,창신동,26.0,90.0,7.0,25,16,0.038,0.015,0.4,0.003,12225,23,19
1091,20220620,평창동,27.0,84.0,6.0,25,16,0.038,0.015,0.4,0.003,9849,59,19
1092,20220620,혜화동,28.0,80.0,5.0,25,16,0.038,0.015,0.4,0.003,16008,29,19
1093,20220712,숭인동,30.0,72.0,23.0,10,5,0.033,0.013,0.3,0.003,12364,32,21
1094,20220712,창신동,29.0,77.0,21.0,10,5,0.033,0.013,0.3,0.003,12618,23,21
1095,20220712,평창동,29.0,79.0,7.0,10,5,0.033,0.013,0.3,0.003,9438,59,21
1096,20220712,혜화동,30.0,75.0,24.0,10,5,0.033,0.013,0.3,0.003,16680,29,21
1097,20220831,숭인동,25.0,88.0,3.0,8,3,0.026,0.012,0.4,0.003,12866,32,26
1098,20220831,창신동,24.0,92.0,3.0,8,3,0.026,0.012,0.4,0.003,13102,23,26
1099,20220831,평창동,23.0,100.0,4.0,8,3,0.026,0.012,0.4,0.003,9393,59,26
1100,20220831,혜화동,24.0,91.0,9.0,8,3,0.026,0.012,0.4,0.003,18072,29,26
1101,20220930,숭인동,25.0,70.0,9.0,45,32,0.05,0.029,0.6,0.004,13813,32,26
1102,20220930,창신동,23.0,75.0,7.0,45,32,0.05,0.029,0.6,0.004,13166,23,26
1103,20220930,평창동,27.0,51.0,7.0,45,32,0.05,0.029,0.6,0.004,10283,59,26
1104,20220930,혜화동,25.0,64.0,7.0,45,32,0.05,0.029,0.6,0.004,23120,29,26
1105,20221111,숭인동,19.0,65.0,2.0,54,37,0.024,0.039,0.7,0.003,13358,32,27
1106,20221111,창신동,18.0,69.0,1.0,54,37,0.024,0.039,0.7,0.003,12754,23,27
1107,20221111,평창동,20.0,56.0,5.0,54,37,0.024,0.039,0.7,0.003,10062,59,27
1108,20221111,혜화동,20.0,59.0,10.0,54,37,0.024,0.039,0.7,0.003,19071,29,27
1109,20221205,숭인동,0.0,32.0,39.0,19,11,0.019,0.02,0.4,0.003,11646,32,30
1110,20221205,창신동,-1.0,35.0,50.0,19,11,0.019,0.02,0.4,0.003,11838,23,30
1111,20221205,평창동,0.0,32.0,33.0,19,11,0.019,0.02,0.4,0.003,8889,59,30
1112,20221205,혜화동,0.0,34.0,47.0,19,11,0.019,0.02,0.4,0.003,16808,29,30
1113,20220823,서초동,30.0,65.0,14.0,14,7,0.03,0.017,0.3,0.002,74034,59,40
1114,20220823,잠원동,31.0,65.0,4.0,14,7,0.03,0.017,0.3,0.002,10570,24,40
1115,20220718,문래동,32.0,51.0,1.0,26,18,0.044,0.017,0.4,0.003,14107,54,22
1116,20220718,영등포동,32.0,57.0,3.0,26,18,0.044,0.017,0.4,0.003,37110,53,22
1117,20220823,문래동,27.0,77.0,13.0,18,9,0.032,0.017,0.4,0.003,14085,54,24
1118,20220823,영등포동,28.0,80.0,31.0,18,9,0.032,0.017,0.4,0.003,38362,53,24
1119,20221005,문래동,21.0,59.0,11.0,22,8,0.019,0.017,0.4,0.003,13745,54,29
1120,20221005,영등포동,21.0,61.0,20.0,22,8,0.019,0.017,0.4,0.003,38556,53,29
1121,20221115,문래동,12.0,86.0,13.0,28,15,0.014,0.032,0.5,0.003,13125,54,32
1122,20221115,영등포동,12.0,87.0,31.0,28,15,0.014,0.032,0.5,0.003,37003,53,32
1123,20221213,문래동,4.0,56.0,20.0,177,34,0.021,0.019,0.4,0.003,7513,54,39
1124,20221213,영등포동,4.0,76.0,157.0,177,34,0.021,0.019,0.4,0.003,39338,53,39
1125,20220831,거여동,24.0,70.0,13.0,11,3,0.024,0.014,0.3,0.002,6665,19,38
1126,20220831,마천동,24.0,72.0,15.0,11,3,0.024,0.014,0.3,0.002,10956,26,38
1127,20220831,문정동,23.0,74.0,16.0,11,3,0.024,0.014,0.3,0.002,15250,49,38
1128,20220831,방이동,24.0,69.0,14.0,11,3,0.024,0.014,0.3,0.002,11077,26,38
1129,20220831,잠실동,24.0,71.0,16.0,11,3,0.024,0.014,0.3,0.002,48489,57,38
1130,20220831,장지동,24.0,74.0,14.0,11,3,0.024,0.014,0.3,0.002,12115,31,38
1131,20221201,거여동,-1.0,39.0,38.0,23,10,0.02,0.018,0.4,0.003,6501,19,48
1132,20221201,마천동,-1.0,41.0,20.0,23,10,0.02,0.018,0.4,0.003,10134,26,48
1133,20221201,문정동,-2.0,39.0,13.0,23,10,0.02,0.018,0.4,0.003,14873,49,48
1134,20221201,방이동,-1.0,38.0,43.0,23,10,0.02,0.018,0.4,0.003,11154,26,48
1135,20221201,잠실동,-1.0,38.0,14.0,23,10,0.02,0.018,0.4,0.003,47135,57,48
1136,20221201,장지동,-1.0,38.0,22.0,23,10,0.02,0.018,0.4,0.003,11652,31,48
1137,20221214,장지동,-4.0,41.0,163.0,51,13,0.021,0.017,0.4,0.003,11761,31,49
1138,20230131,장지동,7.0,47.0,163.0,38,16,0.018,0.033,0.5,0.003,10846,31,64
1139,20230228,장지동,7.0,59.0,4.0,37,23,0.021,0.037,0.5,0.003,11143,31,79
